Fiscal_Year,Location,S1: Label a: FY14 Revised Base ,S1: Label b: FSF & TL 09 C4E CTT ,S1: Label c: FSF Over Formula,S2: Label d: FSF Preliminary,S2: Label a: FY14 Revised Base,S2: Label f: Register Change,S2: Label g: Teacher Salary Growth,S2: Label h: New School Foundation,S3: Label i: FY14 FSF at 100%,S3: Foundation  ,S3: Label d - Foundation,S3: Label i - Foundation,S3: Label j: FSF Final%,S4: Label d: FY14 FSF Initial,S4: AC Name: FSF (HS),S4: AC Name: TL09 C4E CTT (HS),S4: AC Name: Funds Over Formula,S5: TL SE Transitional Funding,As_Of_Date
2015,Q029,3740534.00,3740534.00,0.00,3963487.67,3740534.00,222953.67,0.00,0.00,4498767.80,225000.00,3738487.67,4273767.80,0.8748,3963488.00,3963488.00,0.00,0.00,16967.00,05/29/2014
2015,Q031,2305478.00,2305478.00,0.00,2488437.46,2305478.00,182959.46,0.00,0.00,2883675.70,225000.00,2263437.46,2658675.70,0.8513,2488438.00,2488438.00,0.00,0.00,0.00,05/29/2014
2015,Q032,4305296.00,4305296.00,0.00,4371229.63,4305296.00,65933.63,0.00,0.00,4852787.40,225000.00,4146229.63,4627787.40,0.8959,4371230.00,4371230.00,0.00,0.00,0.00,05/29/2014
2015,Q033,5078275.00,5078275.00,0.00,4935419.95,5078275.00,-142855.05,0.00,0.00,5438827.43,225000.00,4710419.95,5213827.43,0.9034,4935420.00,4935420.00,0.00,0.00,0.00,05/29/2014
2015,Q034,2596507.00,2596507.00,0.00,2645835.43,2596507.00,49328.43,0.00,0.00,3033228.45,225000.00,2420835.43,2808228.45,0.8621,2645836.00,2645836.00,0.00,0.00,0.00,05/29/2014
2015,Q035,3282870.00,3282870.00,0.00,3363789.99,3282870.00,80919.99,0.00,0.00,3860863.10,225000.00,3138789.99,3635863.10,0.8633,3363790.00,3363790.00,0.00,0.00,0.00,05/29/2014
2015,Q036,2478897.00,2478897.00,0.00,2413964.96,2478897.00,-64932.04,0.00,0.00,2741798.47,225000.00,2188964.96,2516798.47,0.8697,2413965.00,2413965.00,0.00,0.00,0.00,05/29/2014
2015,Q037,2376603.00,2376603.00,0.00,2337337.91,2376603.00,-39265.09,0.00,0.00,2786511.15,225000.00,2112337.91,2561511.15,0.8246,2337338.00,2337338.00,0.00,0.00,25379.00,05/29/2014
2015,Q038,1218370.00,1218370.00,0.00,1164305.94,1218370.00,-54064.06,0.00,0.00,1256331.04,225000.00,939305.94,1031331.04,0.9108,1164306.00,1164306.00,0.00,0.00,0.00,05/29/2014
2015,Q040,3356525.00,3251329.00,105196.00,3417947.97,3356525.00,61422.97,0.00,0.00,3312752.22,225000.00,3192947.97,3087752.22,1.0341,3417948.00,3312752.00,0.00,105196.00,10049.00,05/29/2014
2015,Q041,2690759.00,2690759.00,0.00,2763614.54,2690759.00,72855.54,0.00,0.00,3064808.79,225000.00,2538614.54,2839808.79,0.8939,2763615.00,2763615.00,0.00,0.00,16377.00,05/29/2014
2015,R023,2507040.00,2507040.00,0.00,2421689.05,2507040.00,-85350.95,0.00,0.00,2637300.45,225000.00,2196689.05,2412300.45,0.9106,2421689.00,2421689.00,0.00,0.00,18132.00,05/29/2014
2015,R024,6985792.00,6985792.00,0.00,6841182.48,6985792.00,-144609.52,0.00,0.00,7728963.39,225000.00,6616182.48,7503963.39,0.8817,6841183.00,6841183.00,0.00,0.00,69712.00,05/29/2014
2015,R026,1385631.00,1161966.00,223665.00,1413560.34,1385631.00,27929.34,0.00,0.00,1189894.19,225000.00,1188560.34,964894.19,1.2318,1413560.00,1189895.00,0.00,223665.00,5024.00,05/29/2014
2015,R027,6300300.00,6300300.00,0.00,6390353.43,6300300.00,90053.43,0.00,0.00,7437570.70,225000.00,6165353.43,7212570.70,0.8548,6390354.00,6261225.00,129129.00,0.00,16820.00,05/29/2014
2015,R029,3612788.00,3612788.00,0.00,3634166.53,3612788.00,21378.53,0.00,0.00,4070053.10,225000.00,3409166.53,3845053.10,0.8866,3634167.00,3634167.00,0.00,0.00,0.00,05/29/2014
2015,R030,3947275.00,3947275.00,0.00,3868931.95,3947275.00,-78343.05,0.00,0.00,4343237.87,225000.00,3643931.95,4118237.87,0.8848,3868932.00,3868932.00,0.00,0.00,0.00,05/29/2014
2015,R031,2582547.00,2582547.00,0.00,2461913.96,2582547.00,-120633.04,0.00,0.00,2775532.17,225000.00,2236913.96,2550532.17,0.877,2461914.00,2461914.00,0.00,0.00,58719.00,05/29/2014
2015,R032,3592991.00,3592991.00,0.00,3310839.65,3592991.00,-282151.35,0.00,0.00,3741060.12,225000.00,3085839.65,3516060.12,0.8776,3310840.00,3310840.00,0.00,0.00,46612.00,05/29/2014
2015,R034,6257246.00,6257246.00,0.00,6402894.24,6257246.00,145648.24,0.00,0.00,7285404.44,225000.00,6177894.24,7060404.44,0.875,6402895.00,6402895.00,0.00,0.00,69139.00,05/29/2014
2015,R035,1977242.00,1977242.00,0.00,1937429.34,1977242.00,-39812.66,0.00,0.00,2069982.13,225000.00,1712429.34,1844982.13,0.9282,1937429.00,1937429.00,0.00,0.00,0.00,05/29/2014
2015,R036,4202758.00,4202758.00,0.00,4023619.51,4202758.00,-179138.49,0.00,0.00,4470998.67,225000.00,3798619.51,4245998.67,0.8946,4023620.00,4023620.00,0.00,0.00,47165.00,05/29/2014
2015,R038,1913754.00,1913754.00,0.00,1867483.29,1913754.00,-46270.71,0.00,0.00,2090353.18,225000.00,1642483.29,1865353.18,0.8805,1867484.00,1867484.00,0.00,0.00,0.00,05/29/2014
2015,R039,2716540.00,2716540.00,0.00,2800129.05,2716540.00,83589.05,0.00,0.00,3188667.17,225000.00,2575129.05,2963667.17,0.8689,2800129.00,2800129.00,0.00,0.00,0.00,05/29/2014
2015,R041,3367741.00,3367741.00,0.00,3399482.37,3367741.00,31741.37,0.00,0.00,3931971.79,225000.00,3174482.37,3706971.79,0.8564,3399482.00,3399482.00,0.00,0.00,8506.00,05/29/2014
2015,R042,4483534.00,4483534.00,0.00,4318760.42,4483534.00,-164773.58,0.00,0.00,4520000.88,225000.00,4093760.42,4295000.88,0.9531,4318761.00,4318761.00,0.00,0.00,56792.00,05/29/2014
2015,R044,4376696.00,4376696.00,0.00,4478686.65,4376696.00,101990.65,0.00,0.00,5272157.33,225000.00,4253686.65,5047157.33,0.8428,4478686.00,4406948.00,71738.00,0.00,49949.00,05/29/2014
2015,R045,4482428.00,4482428.00,0.00,4426660.46,4482428.00,-55767.54,0.00,0.00,5158184.60,225000.00,4201660.46,4933184.60,0.8517,4426661.00,4426661.00,0.00,0.00,0.00,05/29/2014
2015,R046,1841146.00,1841146.00,0.00,1839225.48,1841146.00,-1920.52,0.00,0.00,2051091.11,225000.00,1614225.48,1826091.11,0.884,1839225.00,1839225.00,0.00,0.00,0.00,05/29/2014
2015,R047,2792059.00,2792059.00,0.00,2817034.29,2792059.00,24975.29,0.00,0.00,3061935.82,225000.00,2592034.29,2836935.82,0.9137,2817034.00,2702253.00,114781.00,0.00,0.00,05/29/2014
2015,R048,3598348.00,3598348.00,0.00,4131621.54,3598348.00,533273.54,0.00,0.00,4548887.58,225000.00,3906621.54,4323887.58,0.9035,4131622.00,4038362.00,93260.00,0.00,0.00,05/29/2014
2015,R049,4825323.00,4825323.00,0.00,4440077.84,4825323.00,-385245.16,0.00,0.00,5428799.30,225000.00,4215077.84,5203799.30,0.81,4440078.00,4368340.00,71738.00,0.00,103741.00,05/29/2014
2015,R050,4589338.00,4548210.00,41128.00,4549821.96,4589338.00,-39516.04,0.00,0.00,4508692.06,225000.00,4324821.96,4283692.06,1.0096,4549822.00,4508694.00,0.00,41128.00,0.00,05/29/2014
2015,R051,6521909.00,6521909.00,0.00,7499842.43,6521909.00,977933.43,0.00,0.00,8802886.18,225000.00,7274842.43,8577886.18,0.8481,7499842.00,7392235.00,107607.00,0.00,0.00,05/29/2014
2015,R052,3157145.00,3046722.00,110423.00,2773087.36,3157145.00,-384057.64,0.00,0.00,2662664.09,225000.00,2548087.36,2437664.09,1.0453,2773087.00,2662664.00,0.00,110423.00,104211.00,05/29/2014
2015,R053,3013969.00,3013969.00,0.00,3009106.07,3013969.00,-4862.93,0.00,0.00,3510385.17,225000.00,2784106.07,3285385.17,0.8474,3009106.00,3009106.00,0.00,0.00,0.00,05/29/2014
2015,R054,3682450.00,3682450.00,0.00,3507118.42,3682450.00,-175331.58,0.00,0.00,4276997.92,225000.00,3282118.42,4051997.92,0.81,3507118.00,3507118.00,0.00,0.00,0.00,05/29/2014
2015,R055,3274209.00,3274209.00,0.00,3092395.58,3274209.00,-181813.42,0.00,0.00,3345838.36,225000.00,2867395.58,3120838.36,0.9188,3092395.00,3092395.00,0.00,0.00,40856.00,05/29/2014
2015,R056,3418274.00,3418274.00,0.00,3411621.91,3418274.00,-6652.09,0.00,0.00,3597009.38,225000.00,3186621.91,3372009.38,0.945,3411622.00,3031410.00,380212.00,0.00,0.00,05/29/2014
2015,R057,3752775.00,3752775.00,0.00,3686749.36,3752775.00,-66025.64,0.00,0.00,3924375.06,225000.00,3461749.36,3699375.06,0.9358,3686749.00,3686749.00,0.00,0.00,32465.00,05/29/2014
2015,R058,4094837.00,4094837.00,0.00,4043055.24,4094837.00,-51781.76,0.00,0.00,4538785.47,225000.00,3818055.24,4313785.47,0.8851,4043056.00,4043056.00,0.00,0.00,0.00,05/29/2014
2015,R059,471531.00,471531.00,0.00,650010.73,471531.00,178479.73,0.00,0.00,650010.80,225000.00,425010.73,425010.80,1,650011.00,650011.00,0.00,0.00,0.00,05/29/2014
2015,R060,4081745.00,4081745.00,0.00,4048155.83,4081745.00,-33589.17,0.00,0.00,4784993.21,225000.00,3823155.83,4559993.21,0.8384,4048156.00,4048156.00,0.00,0.00,0.00,05/29/2014
2015,R061,6601430.00,6601430.00,0.00,6167924.07,6601430.00,-433505.93,0.00,0.00,7560669.96,225000.00,5942924.07,7335669.96,0.8101,6167924.00,6010100.00,157824.00,0.00,16022.00,05/29/2014
2015,R063,2594384.00,2594384.00,0.00,2598811.91,2594384.00,4427.91,0.00,0.00,2811302.24,225000.00,2373811.91,2586302.24,0.9178,2598812.00,2534248.00,64564.00,0.00,0.00,05/29/2014
2015,R064,2599634.00,2599634.00,0.00,2634226.87,2599634.00,34592.87,0.00,0.00,2932807.39,225000.00,2409226.87,2707807.39,0.8897,2634227.00,2634227.00,0.00,0.00,0.00,05/29/2014
2015,R065,1843711.00,1843711.00,0.00,1688569.26,1843711.00,-155141.74,0.00,0.00,1915844.32,225000.00,1463569.26,1690844.32,0.8656,1688569.00,1688569.00,0.00,0.00,0.00,05/29/2014
2015,R069,4611632.00,4611632.00,0.00,4612403.16,4611632.00,771.16,0.00,0.00,4915888.39,225000.00,4387403.16,4690888.39,0.9353,4612403.00,4612403.00,0.00,0.00,45747.00,05/29/2014
2015,R072,6138654.00,6138654.00,0.00,6072566.00,6138654.00,-66088.00,0.00,0.00,7444217.05,225000.00,5847566.00,7219217.05,0.81,6072566.00,5893221.00,179345.00,0.00,100076.00,05/29/2014
2015,R074,1849597.00,1831705.00,17892.00,2205461.16,1849597.00,355864.16,0.00,0.00,2187568.77,225000.00,1980461.16,1962568.77,1.0091,2205461.00,2187569.00,0.00,17892.00,0.00,05/29/2014
2015,R075,7162772.00,7162772.00,0.00,7205138.34,7162772.00,42366.34,0.00,0.00,7977485.20,225000.00,6980138.34,7752485.20,0.9004,7205138.00,7205138.00,0.00,0.00,0.00,05/29/2014
2015,R078,3030250.00,3030250.00,0.00,3735144.05,3030250.00,704894.05,0.00,0.00,3735142.83,225000.00,3510144.05,3510142.83,1,3735144.00,3649058.00,86086.00,0.00,0.00,05/29/2014
2015,R080,5946811.00,5946811.00,0.00,6070417.28,5946811.00,123606.28,0.00,0.00,6933838.58,225000.00,5845417.28,6708838.58,0.8713,6070417.00,5955636.00,114781.00,0.00,0.00,05/29/2014
2015,R440,13017922.00,13017922.00,0.00,13513931.08,13017922.00,496009.08,0.00,0.00,16517629.31,225000.00,13288931.08,16292629.31,0.8156,13513931.00,13054807.00,459124.00,0.00,0.00,05/29/2014
2015,R445,9291857.00,9291857.00,0.00,8864565.47,9291857.00,-427291.53,0.00,0.00,10883478.43,225000.00,8639565.47,10658478.43,0.8106,8864566.00,8771306.00,93260.00,0.00,0.00,05/29/2014
2015,R450,12100723.00,12100723.00,0.00,12388133.61,12100723.00,287410.61,0.00,0.00,14951057.94,225000.00,12163133.61,14726057.94,0.826,12388134.00,12287701.00,100433.00,0.00,0.00,05/29/2014
2015,X455,8973005.00,8973005.00,0.00,9286329.72,8973005.00,313324.72,0.00,0.00,11311462.68,225000.00,9061329.72,11086462.68,0.8173,9286330.00,9171549.00,114781.00,0.00,0.00,05/29/2014
2015,X457,3617078.00,3617078.00,0.00,3382722.79,3617078.00,-234355.21,0.00,0.00,3579154.85,225000.00,3157722.79,3354154.85,0.9414,3382722.00,3382722.00,0.00,0.00,0.00,05/29/2014
2015,X459,2319582.00,2319582.00,0.00,2268462.16,2319582.00,-51119.84,0.00,0.00,2475425.54,225000.00,2043462.16,2250425.54,0.908,2268462.00,2268462.00,0.00,0.00,0.00,05/29/2014
2015,X462,1499636.00,1499636.00,0.00,1580242.46,1499636.00,80606.46,0.00,0.00,1773639.46,225000.00,1355242.46,1548639.46,0.8751,1580243.00,1580243.00,0.00,0.00,0.00,05/29/2014
2015,X463,1781426.00,1781426.00,0.00,1931472.08,1781426.00,150046.08,0.00,0.00,2032495.37,225000.00,1706472.08,1807495.37,0.9441,1931472.00,1917124.00,14348.00,0.00,0.00,05/29/2014
2015,X467,1997788.00,1997788.00,0.00,1826481.04,1997788.00,-171306.96,0.00,0.00,1866387.17,225000.00,1601481.04,1641387.17,0.9757,1826481.00,1769090.00,57391.00,0.00,0.00,05/29/2014
2015,X468,2183460.00,2183460.00,0.00,2151337.58,2183460.00,-32122.42,0.00,0.00,2188118.34,225000.00,1926337.58,1963118.34,0.9813,2151338.00,2151338.00,0.00,0.00,0.00,05/29/2014
2015,X473,2047169.00,2047169.00,0.00,2022736.90,2047169.00,-24432.10,0.00,0.00,2421599.61,225000.00,1797736.90,2196599.61,0.8184,2022737.00,1958173.00,64564.00,0.00,0.00,05/29/2014
2015,X477,2398654.00,2398654.00,0.00,2380946.22,2398654.00,-17707.78,0.00,0.00,2836153.11,225000.00,2155946.22,2611153.11,0.8257,2380946.00,2380946.00,0.00,0.00,0.00,05/29/2014
2015,X478,1725512.00,1725512.00,0.00,1875996.00,1725512.00,150484.00,0.00,0.00,1934369.88,225000.00,1650996.00,1709369.88,0.9659,1875996.00,1875996.00,0.00,0.00,0.00,05/29/2014
2015,X479,2363513.00,2363513.00,0.00,2582252.86,2363513.00,218739.86,0.00,0.00,2600835.62,225000.00,2357252.86,2375835.62,0.9922,2582253.00,2582253.00,0.00,0.00,0.00,05/29/2014
2015,X480,1692824.00,1692824.00,0.00,1671022.54,1692824.00,-21801.46,0.00,0.00,1995016.48,225000.00,1446022.54,1770016.48,0.817,1671022.00,1671022.00,0.00,0.00,0.00,05/29/2014
2015,X495,2111494.00,2111494.00,0.00,2262833.67,2111494.00,151339.67,0.00,0.00,2733125.79,225000.00,2037833.67,2508125.79,0.8125,2262834.00,2119358.00,143476.00,0.00,0.00,05/29/2014
2015,X498,3040766.00,3040766.00,0.00,3168450.53,3040766.00,127684.53,0.00,0.00,3195306.11,225000.00,2943450.53,2970306.11,0.991,3168450.00,3168450.00,0.00,0.00,0.00,05/29/2014
2015,X500,2856074.00,2856074.00,0.00,2990899.57,2856074.00,134825.57,0.00,0.00,3443319.37,225000.00,2765899.57,3218319.37,0.8594,2990900.00,2990900.00,0.00,0.00,6534.00,05/29/2014
2015,X505,4683293.00,4683293.00,0.00,4707936.36,4683293.00,24643.36,0.00,0.00,4798886.72,225000.00,4482936.36,4573886.72,0.9801,4707937.00,4679242.00,28695.00,0.00,0.00,05/29/2014
2015,X508,2238938.00,2237244.00,1694.00,2853214.45,2238938.00,614276.45,0.00,0.00,2851521.73,225000.00,2628214.45,2626521.73,1.0006,2853214.00,2765434.00,86086.00,1694.00,0.00,05/29/2014
2015,X509,1799451.00,1799451.00,0.00,2384025.99,1799451.00,584574.99,0.00,0.00,2438436.29,225000.00,2159025.99,2213436.29,0.9754,2384026.00,2384026.00,0.00,0.00,0.00,05/29/2014
2015,X511,1682035.00,1682035.00,0.00,2365548.56,1682035.00,683513.56,0.00,0.00,2370117.25,225000.00,2140548.56,2145117.25,0.9979,2365548.00,2243593.00,121955.00,0.00,0.00,05/29/2014
2015,X513,2591721.00,2591721.00,0.00,2726599.50,2591721.00,134878.50,0.00,0.00,3215751.74,225000.00,2501599.50,2990751.74,0.8364,2726599.00,2590297.00,136302.00,0.00,0.00,05/29/2014
2015,X514,2508860.00,2508860.00,0.00,2586498.91,2508860.00,77638.91,0.00,0.00,3086458.88,225000.00,2361498.91,2861458.88,0.8253,2586499.00,2529108.00,57391.00,0.00,0.00,05/29/2014
2015,X517,2257773.00,2257773.00,0.00,2369703.26,2257773.00,111930.26,0.00,0.00,2862856.71,225000.00,2144703.26,2637856.71,0.813,2369703.00,2369703.00,0.00,0.00,0.00,05/29/2014
2015,X519,2003741.00,2003741.00,0.00,1942709.67,2003741.00,-61031.33,0.00,0.00,2345628.98,225000.00,1717709.67,2120628.98,0.81,1942710.00,1942710.00,0.00,0.00,0.00,05/29/2014
2015,X520,1444178.00,1444178.00,0.00,1354796.13,1444178.00,-89381.87,0.00,0.00,1434018.10,225000.00,1129796.13,1209018.10,0.9345,1354797.00,1354797.00,0.00,0.00,0.00,05/29/2014
2015,X521,2060907.00,2060907.00,0.00,2651926.07,2060907.00,591019.07,0.00,0.00,2683325.97,225000.00,2426926.07,2458325.97,0.9872,2651926.00,2651926.00,0.00,0.00,0.00,05/29/2014
2015,X522,3260593.00,3256757.00,3836.00,4057131.37,3260593.00,796538.37,0.00,0.00,4053292.64,225000.00,3832131.37,3828292.64,1.001,4057131.00,3952862.00,100433.00,3836.00,0.00,05/29/2014
2015,X524,1776303.00,1776303.00,0.00,2416267.54,1776303.00,639964.54,0.00,0.00,2474184.14,225000.00,2191267.54,2249184.14,0.9742,2416267.00,2416267.00,0.00,0.00,0.00,05/29/2014
2015,X525,3732828.00,3732828.00,0.00,3738185.70,3732828.00,5357.70,0.00,0.00,4525402.42,225000.00,3513185.70,4300402.42,0.8169,3738186.00,3738186.00,0.00,0.00,0.00,05/29/2014
2015,X527,3230944.00,3230944.00,0.00,2940314.44,3230944.00,-290629.56,0.00,0.00,3422287.03,225000.00,2715314.44,3197287.03,0.8493,2940314.00,2933140.00,7174.00,0.00,0.00,05/29/2014
2015,X529,2218639.00,2218639.00,0.00,2329837.27,2218639.00,111198.27,0.00,0.00,2388199.44,225000.00,2104837.27,2163199.44,0.973,2329837.00,2329837.00,0.00,0.00,0.00,05/29/2014
2015,X530,2290622.00,2290622.00,0.00,2007777.93,2290622.00,-282844.07,0.00,0.00,2389564.61,225000.00,1782777.93,2164564.61,0.8236,2007778.00,1993430.00,14348.00,0.00,0.00,05/29/2014
2015,X531,2455174.00,2455174.00,0.00,2906947.88,2455174.00,451773.88,0.00,0.00,2980684.68,225000.00,2681947.88,2755684.68,0.9732,2906948.00,2906948.00,0.00,0.00,0.00,05/29/2014
2015,X532,1999989.00,1999989.00,0.00,2064906.31,1999989.00,64917.31,0.00,0.00,2099469.82,225000.00,1839906.31,1874469.82,0.9816,2064906.00,2064906.00,0.00,0.00,0.00,05/29/2014
2015,X536,2007172.00,2007172.00,0.00,2344789.28,2007172.00,337617.28,0.00,0.00,2397863.26,225000.00,2119789.28,2172863.26,0.9756,2344789.00,2344789.00,0.00,0.00,0.00,05/29/2014
2015,X537,1535717.00,1535717.00,0.00,1525176.48,1535717.00,-10540.52,0.00,0.00,1580517.09,225000.00,1300176.48,1355517.09,0.9592,1525177.00,1525177.00,0.00,0.00,0.00,05/29/2014
2015,X542,2687786.00,2687786.00,0.00,2771310.07,2687786.00,83524.07,0.00,0.00,3042580.41,225000.00,2546310.07,2817580.41,0.9037,2771310.00,2771310.00,0.00,0.00,0.00,05/29/2014
2015,M209,0.00,0.00,0.00,675316.06,0.00,450316.06,0.00,225000.00,675316.06,225000.00,450316.06,450316.06,1,675316.00,675316.00,0.00,0.00,0.00,05/29/2014
2015,M211,0.00,0.00,0.00,744575.09,0.00,519575.09,0.00,225000.00,744575.09,225000.00,519575.09,519575.09,1,744575.00,744575.00,0.00,0.00,0.00,05/29/2014
2015,X392,0.00,0.00,0.00,515078.66,0.00,290078.66,0.00,225000.00,515078.66,225000.00,290078.66,290078.66,1,515079.00,515079.00,0.00,0.00,0.00,05/29/2014
2015,X077,0.00,0.00,0.00,715687.99,0.00,490687.99,0.00,225000.00,715687.99,225000.00,490687.99,490687.99,1,715688.00,715688.00,0.00,0.00,0.00,05/29/2014
2015,X458,0.00,0.00,0.00,466039.61,0.00,241039.61,0.00,225000.00,466039.61,225000.00,241039.61,241039.61,1,466040.00,466040.00,0.00,0.00,0.00,05/29/2014
2015,K765,0.00,0.00,0.00,865346.87,0.00,640346.87,0.00,225000.00,865346.87,225000.00,640346.87,640346.87,1,865347.00,793609.00,71738.00,0.00,0.00,05/29/2014
2015,K763,0.00,0.00,0.00,677878.21,0.00,452878.21,0.00,225000.00,677878.21,225000.00,452878.21,452878.21,1,677878.00,677878.00,0.00,0.00,0.00,05/29/2014
2015,K760,0.00,0.00,0.00,905803.30,0.00,680803.30,0.00,225000.00,905803.30,225000.00,680803.30,680803.30,1,905803.00,905803.00,0.00,0.00,0.00,05/29/2014
2015,K764,0.00,0.00,0.00,758972.65,0.00,533972.65,0.00,225000.00,758972.65,225000.00,533972.65,533972.65,1,758973.00,758973.00,0.00,0.00,0.00,05/29/2014
2015,K120,2061566.00,2061566.00,0.00,1994067.07,2061566.00,-67498.93,0.00,0.00,2307756.71,225000.00,1769067.07,2082756.71,0.8494,1994067.00,1994067.00,0.00,0.00,16997.00,05/29/2014
2015,K121,2065813.00,2065813.00,0.00,2091835.25,2065813.00,26022.25,0.00,0.00,2156704.60,225000.00,1866835.25,1931704.60,0.9664,2091835.00,2091835.00,0.00,0.00,0.00,05/29/2014
2015,K122,2286151.00,2286151.00,0.00,2926878.59,2286151.00,640727.59,0.00,0.00,2957573.70,225000.00,2701878.59,2732573.70,0.9888,2926879.00,2926879.00,0.00,0.00,0.00,05/29/2014
2015,K123,4097751.00,4097751.00,0.00,4063196.04,4097751.00,-34554.96,0.00,0.00,4963513.42,225000.00,3838196.04,4738513.42,0.81,4063196.00,3991458.00,71738.00,0.00,35687.00,05/29/2014
2015,K124,1619841.00,1619841.00,0.00,1606928.26,1619841.00,-12912.74,0.00,0.00,1800075.71,225000.00,1381928.26,1575075.71,0.8774,1606928.00,1606928.00,0.00,0.00,0.00,05/29/2014
2015,K126,2079942.00,2079942.00,0.00,1912109.52,2079942.00,-167832.48,0.00,0.00,2038531.87,225000.00,1687109.52,1813531.87,0.9303,1912109.00,1912109.00,0.00,0.00,95283.00,05/29/2014
2015,K127,2804462.00,2804462.00,0.00,2761786.59,2804462.00,-42675.41,0.00,0.00,3118827.65,225000.00,2536786.59,2893827.65,0.8766,2761787.00,2690049.00,71738.00,0.00,33485.00,05/29/2014
2015,K128,2300633.00,2300633.00,0.00,2360517.36,2300633.00,59884.36,0.00,0.00,2402499.75,225000.00,2135517.36,2177499.75,0.9807,2360517.00,2360517.00,0.00,0.00,63880.00,05/29/2014
2015,K130,3266659.00,3266659.00,0.00,3400682.28,3266659.00,134023.28,0.00,0.00,3948689.16,225000.00,3175682.28,3723689.16,0.8528,3400683.00,3400683.00,0.00,0.00,0.00,05/29/2014
2015,K131,5232975.00,5232975.00,0.00,5577064.60,5232975.00,344089.60,0.00,0.00,6730977.54,225000.00,5352064.60,6505977.54,0.8226,5577064.00,5505326.00,71738.00,0.00,0.00,05/29/2014
2015,K132,3107698.00,3107698.00,0.00,3030217.80,3107698.00,-77480.20,0.00,0.00,3516896.40,225000.00,2805217.80,3291896.40,0.8522,3030218.00,3023044.00,7174.00,0.00,8516.00,05/29/2014
2015,K133,2074631.00,2074631.00,0.00,2518247.45,2074631.00,443616.45,0.00,0.00,2654375.89,225000.00,2293247.45,2429375.89,0.944,2518248.00,2518248.00,0.00,0.00,140491.00,05/29/2014
2015,K134,2481886.00,2481886.00,0.00,2503586.31,2481886.00,21700.31,0.00,0.00,3004070.01,225000.00,2278586.31,2779070.01,0.8199,2503587.00,2503587.00,0.00,0.00,137106.00,05/29/2014
2015,K135,2889280.00,2889280.00,0.00,2709334.57,2889280.00,-179945.43,0.00,0.00,3180050.20,225000.00,2484334.57,2955050.20,0.8407,2709334.00,2709334.00,0.00,0.00,29362.00,05/29/2014
2015,K136,3626391.00,3626391.00,0.00,3597815.26,3626391.00,-28575.74,0.00,0.00,3913304.28,225000.00,3372815.26,3688304.28,0.9145,3597815.00,3597815.00,0.00,0.00,0.00,05/29/2014
2015,K137,1902934.00,1836586.00,66348.00,1853045.33,1902934.00,-49888.67,0.00,0.00,1786695.66,225000.00,1628045.33,1561695.66,1.0425,1853046.00,1779524.00,7174.00,66348.00,0.00,05/29/2014
2015,K138,3322426.00,3322426.00,0.00,3193185.81,3322426.00,-129240.19,0.00,0.00,3707611.29,225000.00,2968185.81,3482611.29,0.8523,3193186.00,3193186.00,0.00,0.00,25526.00,05/29/2014
2015,K139,4655392.00,4655392.00,0.00,4652255.79,4655392.00,-3136.21,0.00,0.00,5690748.68,225000.00,4427255.79,5465748.68,0.81,4652255.00,4652255.00,0.00,0.00,0.00,05/29/2014
2015,K145,3862836.00,3862836.00,0.00,3757904.30,3862836.00,-104931.70,0.00,0.00,4586609.45,225000.00,3532904.30,4361609.45,0.81,3757904.00,3671818.00,86086.00,0.00,39616.00,05/29/2014
2015,K146,3432474.00,3432474.00,0.00,3355198.80,3432474.00,-77275.20,0.00,0.00,3731521.94,225000.00,3130198.80,3506521.94,0.8927,3355199.00,3254766.00,100433.00,0.00,13093.00,05/29/2014
2015,K147,1773796.00,1635982.00,137814.00,1919999.72,1773796.00,146203.72,0.00,0.00,1782185.49,225000.00,1694999.72,1557185.49,1.0885,1919999.00,1782185.00,0.00,137814.00,0.00,05/29/2014
2015,K149,3155491.00,3155491.00,0.00,3080532.20,3155491.00,-74958.80,0.00,0.00,3683190.15,225000.00,2855532.20,3458190.15,0.8257,3080532.00,3080532.00,0.00,0.00,45099.00,05/29/2014
2015,K150,1295269.00,1295269.00,0.00,1136137.64,1295269.00,-159131.36,0.00,0.00,1324250.98,225000.00,911137.64,1099250.98,0.8289,1136137.00,1114616.00,21521.00,0.00,72416.00,05/29/2014
